,ENGINEER_TITLE,EMPLOYER_SIZE,SF,LA,PW_WAGE_LEVEL,YEAR,Cost of Living Plus Rent Index,ADJUSTED_P_WAGE
1136,1,2,0,0,4,2020,100.0,143936.0
1137,0,1,0,0,4,2020,100.0,124405.0
1138,0,2,0,0,3,2020,100.0,91374.0
1139,1,3,0,0,3,2020,100.0,91374.0
1140,0,3,0,0,2,2020,100.0,100526.0
1141,1,3,0,0,4,2020,100.0,114962.0
1142,0,1,1,0,2,2020,103.0,92771.8
1143,0,2,1,0,3,2020,103.0,122296.1
1144,0,3,0,0,3,2020,100.0,107141.0
1145,1,1,0,0,4,2020,100.0,137426.0
1146,1,2,0,0,4,2020,100.0,143936.0
1147,0,1,0,1,3,2020,74.8,114955.9
1148,0,1,1,0,4,2020,103.0,126335.0
1149,0,1,0,0,2,2020,100.0,67766.0
1150,0,3,0,0,3,2020,100.0,107141.0
1151,1,3,0,0,2,2020,100.0,100526.0
1152,1,1,0,0,2,2020,100.0,96595.0
1153,1,3,0,1,2,2020,74.8,90207.2
1154,0,3,1,0,2,2020,103.0,92771.8
1155,1,2,1,0,1,2020,103.0,93801.9
1156,0,2,1,0,3,2020,103.0,122296.1
1157,0,3,1,0,2,2020,103.0,100001.9
1158,0,1,0,0,2,2020,100.0,100526.0
1159,0,1,0,0,2,2020,100.0,89898.0
1160,0,3,0,0,2,2020,100.0,100526.0
1161,0,2,1,0,1,2020,103.0,56846.6
1162,0,3,0,0,2,2020,100.0,89898.0
1163,0,3,0,0,4,2020,100.0,124405.0
1164,1,2,0,0,3,2020,100.0,91374.0
1165,0,3,1,0,2,2020,103.0,100001.9
1166,0,2,0,0,2,2020,100.0,67766.0
1167,0,2,0,0,4,2020,100.0,124405.0
1168,0,3,1,0,2,2020,103.0,100001.9
1169,1,1,0,0,2,2020,100.0,67766.0
1170,0,3,0,0,1,2020,100.0,44179.0
1171,0,2,0,0,3,2020,100.0,113048.0
1172,1,3,1,0,2,2020,103.0,92771.8
1173,1,1,0,1,3,2020,74.8,161978.6
1174,0,3,1,0,2,2020,103.0,92771.8
1175,0,3,1,0,3,2020,103.0,122296.1
1176,0,1,0,0,2,2020,100.0,89918.0
1177,1,3,1,0,2,2020,103.0,117408.7
1178,0,3,0,0,3,2020,100.0,91374.0
1179,1,3,0,0,3,2020,100.0,107141.0
1180,0,3,0,0,2,2020,100.0,81390.0
1181,0,2,0,0,2,2020,100.0,90584.0
1182,0,3,0,0,3,2020,100.0,122221.0
1183,0,3,1,0,2,2020,103.0,100001.9
1184,0,3,0,0,2,2020,100.0,67766.0
1185,0,2,0,1,2,2020,74.8,89846.3
1186,0,2,0,0,2,2020,100.0,90584.0
1187,0,3,0,0,2,2020,100.0,89898.0
1188,0,2,1,0,2,2021,101.0,94608.9
1189,1,1,0,0,2,2021,100.0,69826.0
1190,1,2,0,0,3,2021,100.0,94349.0
1191,0,1,0,0,2,2021,100.0,69826.0
1192,0,2,0,0,3,2021,100.0,94349.0
1193,0,1,0,0,3,2021,100.0,130021.0
1194,1,2,0,0,2,2021,100.0,101754.0
1195,0,2,1,0,2,2021,101.0,92797.0
1196,1,1,0,0,3,2021,100.0,94349.0
1197,0,3,0,0,3,2021,100.0,123614.0
1198,0,3,0,0,2,2021,100.0,92019.0
1199,0,3,1,0,2,2021,101.0,101982.2
1200,1,3,1,0,2,2021,101.0,120557.4
1201,0,1,0,0,2,2021,100.0,95680.0
1202,0,2,0,0,4,2021,100.0,145454.0
1203,0,3,0,0,4,2021,100.0,164070.0
1204,0,2,0,0,4,2021,100.0,132184.0
1205,0,2,0,0,2,2021,100.0,86528.0
1206,0,2,0,0,2,2021,100.0,92019.0
1207,0,1,1,0,2,2021,101.0,98109.9
1208,0,2,0,0,3,2021,100.0,119330.0
1209,0,1,0,0,4,2021,100.0,132184.0
1210,0,1,0,0,1,2021,100.0,71947.0
1211,0,3,1,0,4,2021,101.0,145229.7
1212,0,3,0,0,4,2021,100.0,164070.0
1213,0,2,1,0,2,2021,101.0,101982.2
1214,0,1,0,0,4,2021,100.0,132184.0
1215,0,2,1,0,2,2021,101.0,128857.4
1216,0,3,0,0,2,2021,100.0,69826.0
1217,1,1,0,0,3,2021,100.0,94349.0
1218,1,2,0,0,1,2021,100.0,45282.0
1219,0,2,0,0,2,2021,100.0,92019.0
1220,0,3,1,0,2,2021,101.0,101982.2
1221,0,2,0,0,3,2021,100.0,115253.0
1222,0,3,1,0,2,2021,101.0,101982.2
1223,0,2,0,0,2,2021,100.0,101754.0
1224,0,1,1,0,2,2021,101.0,98109.9
1225,0,2,0,0,2,2021,100.0,82035.0
1226,0,3,1,0,2,2021,101.0,101982.2
1227,0,3,0,1,2,2021,78.2,106899.0
1228,0,3,0,1,2,2021,78.2,106181.6
1229,0,3,0,1,2,2021,78.2,89610.0
1230,1,2,0,0,4,2021,100.0,118893.0
1231,0,2,0,0,2,2021,100.0,69826.0
1232,0,3,1,0,2,2021,101.0,98109.9
1233,0,2,1,0,2,2021,101.0,82500.0
1234,0,3,1,0,2,2021,101.0,101982.2
1235,1,3,0,0,4,2021,100.0,158288.0
1236,1,1,1,0,4,2021,101.0,166049.5
1237,0,1,0,0,3,2022,100.0,112112.0
1238,0,1,0,0,1,2022,100.0,45282.0
1239,0,1,0,0,2,2022,100.0,69826.0
1240,1,3,0,1,4,2022,77.0,191441.6
1241,0,3,1,0,4,2022,100.7,178627.6
1242,1,1,0,0,2,2022,100.0,98862.0
1243,1,1,1,0,1,2022,100.7,106891.8
1244,0,2,1,0,1,2022,100.7,47197.6
1245,1,1,0,0,2,2022,100.0,98862.0
1246,1,2,0,0,4,2022,100.0,143936.0
1247,1,1,0,0,2,2022,100.0,109283.0
1248,1,1,1,0,3,2022,100.7,143038.7
1249,0,3,1,0,3,2022,100.7,152023.8
1250,0,2,0,0,4,2022,100.0,122387.0
1251,0,1,0,0,1,2022,100.0,76960.0
1252,0,1,1,0,2,2022,100.7,102843.1
1253,0,1,0,0,2,2022,100.0,102482.0
1254,0,2,0,0,3,2022,100.0,81661.0
1255,0,1,1,0,4,2022,100.7,197714.0
1256,0,2,1,0,1,2022,100.7,54964.3
1257,0,3,0,0,2,2022,100.0,115440.0
1258,1,3,0,0,4,2022,100.0,124030.0
1259,1,1,0,0,2,2022,100.0,109283.0
1260,1,1,1,0,1,2022,100.7,76570.0
1261,0,1,1,0,4,2022,100.7,178627.6
1262,0,2,0,0,3,2022,100.0,126027.0
1263,1,1,0,0,4,2022,100.0,163758.0
1264,0,3,0,0,2,2022,100.0,109283.0
1265,0,2,0,0,4,2022,100.0,143707.0
1266,0,2,0,0,3,2022,100.0,126027.0
1267,1,3,1,0,4,2022,100.7,124387.3
1268,1,3,1,0,2,2022,100.7,123044.7
1269,1,3,1,0,2,2022,100.7,123044.7
1270,1,1,1,0,1,2022,100.7,106891.8
1271,0,3,1,0,2,2022,100.7,131946.4
1272,1,1,0,0,2,2023,100.0,94390.0
1273,0,3,0,0,2,2023,100.0,108306.0
1274,0,3,0,0,1,2023,100.0,45282.0
1275,1,1,0,0,2,2023,100.0,78478.0
1276,0,3,1,0,3,2023,96.1,157893.9
1277,0,1,0,0,3,2023,100.0,135782.0
1278,0,3,0,0,1,2023,100.0,45282.0
1279,0,2,0,1,2,2023,76.5,121972.5
1280,1,1,0,0,2,2023,100.0,117749.0
1281,0,2,0,0,4,2023,100.0,163238.0
1282,0,1,0,1,4,2023,76.5,191822.2
1283,1,3,0,1,3,2023,76.5,182006.5
1284,0,1,1,0,4,2023,96.1,194428.7
1285,1,2,1,0,2,2023,96.1,153348.6
1286,1,3,1,0,4,2023,96.1,177892.8
1287,0,1,0,0,1,2023,100.0,45282.0
1288,1,3,0,0,1,2023,100.0,73008.0
1289,0,2,0,0,1,2023,100.0,45282.0
1290,1,3,0,0,2,2023,100.0,117749.0
1291,0,2,0,0,1,2023,100.0,45282.0
1292,0,2,0,0,2,2023,100.0,117749.0
1293,0,2,0,0,2,2023,100.0,104125.0
1294,0,1,0,0,4,2023,100.0,163238.0
1295,0,2,0,0,2,2023,100.0,93226.0
1296,1,3,0,0,3,2023,100.0,136219.0
1297,0,3,0,0,2,2023,100.0,93226.0
1298,0,1,0,0,2,2023,100.0,86195.0
1299,0,2,1,0,4,2023,96.1,130341.3
